不成才,-1
不成材,-1
不成樣子,-1
不成比例,-1
不成熟,-1
不成理由,-1
不成立,-1
不成話,-1
不成體統,-1
不才,-1
不打,-1
不打算,-1
不打自招,-1
不承認,-1
不承諾,-1
不把,-1
不抱,-1
不拔一毛,-1
不拘小節,-1
不挑釁,-1
不振,-1
不捨,-1
不接受,-1
不提,-1
不揚,-1
不搞,-1
不擇,-1
不擇手段,-1
不擇生冷,-1
不擬,-1
不支持,-1
不攻自破,-1
不敏,-1
不教而誅,-1
不敢,-1
不敢保證,-1
不敢同,-1
不敢抱怨,-1
不敢當,-1
不敢置信,-1
不敢苟同,-1
不敢越雷池一步,-1
不敬,-1
不整齊,-1
不敷,-1
不文不武,-1
不文明,-1
不新鮮,-1
不斷下跌,-1
不斷嘮叨,-1
不斷地找..的岔子,-1
不斷引起苦惱,-1
不斷騷擾,-1
不方便,-1
不旋踵,-1
不明,-1
不明不白,-1
不明了,-1
不明原因,-1
不明白,-1
不明確,-1
不易,-1
不易彎曲,-1
不易瞭解,-1
不易突破,-1
不是,-1
不是人,-1
不是最好,-1
不是味兒,-1
不是很好,-1
不是很高,-1
不是滋味,-1
不是滋味兒,-1
不是玩兒的,-1
不是話,-1
不是辦法,-1
不是這麼回事,-1
不普遍,-1
不景氣,-1
不智,-1
不智之舉,-1
不暇,-1
不曉世務,-1
不更事,-1
不曾,-1
不會,-1
不會再相信,-1
不會同意,-1
不會改變,-1
不會有好結果,-1
不會期待,-1
不會無限期拖延,-1
不會碰到,-1
不會辭職,-1
不服,-1
不服從,-1
不服氣,-1
不朗不秀,-1
不果,-1
不核准,-1
不根之論,-1
不樂,-1
不樂意,-1
不樂於,-1
不檢,-1
不歡而散,-1
不歡迎,-1
不正,-1
不正常,-1
不正常的興奮,-1
不正當,-1
不正直,-1
不正確,-1
不正義,-1
不歸路,-1
不死不活,-1
不毛,-1
不毛之地,-1
不求甚解,-1
不治,-1
不治之症,-1
不法,-1
不法分子,-1
不法情事,-1
不法活動,-1
不法行徑,-1
不法行為,-1
不注意,-1
不注重,-1
不活潑,-1
不流動,-1
不流行,-1
不消,-1
不涉及,-1
不涼不酸,-1
不淑,-1
不清,-1
不清不楚,-1
不清不白,-1
不清楚,-1
不渝,-1
不測,-1
不測之罪,-1
不準,-1
不準備,-1
不滿,-1
不滿意,-1
不滿足,-1
不潔,-1
不潔淨,-1
不濟,-1
不濟事,-1
不為,-1
不為人喜,-1
不為人知,-1
不為接受,-1
不然,-1
不照顧,-1
不熟悉,-1
不爽,-1
不牢固,-1
不牢靠,-1
不理,-1
不理想,-1
不理會,-1
不理解,-1
不甘,-1
不甘不願,-1
不甘寂寞,-1
不甘心,-1
不甘示弱,-1
不甘願,-1
不甚,-1
不甚了解,-1
不甚積極,-1
不生育,-1
不用,-1
不用投票,-1
不甩,-1
不由分說,-1
不畏,-1
不留心,-1
不留神,-1
不當,-1
不當獎勵,-1
不當的責難,-1
不當處理,-1
不當行為,-1
不痛不癢,-1
不登大雅,-1
不發,-1
不發達,-1
不盡,-1
不盡合理,-1
不盡快,-1
不盡相同,-1
不直一文,-1
不直一錢,-1
不直截了當,-1
不相來往,-1
不相信,-1
不相同,-1
不相宜,-1
不相容,-1
不相聞問杜門謝客,-1
不相配合,-1
不省,-1
不省人事,-1
不看了了,-1
不看好,-1
不真實,-1
不眠,-1
不睦,-1
不知,-1
不知不覺,-1
不知利害,-1
不知去向,-1
不知天高地厚,-1
不知好歹,-1
不知就里,-1
不知恩,-1
不知所云,-1
不知所以,-1
不知所厝,-1
不知所從,-1
不知所措,-1
不知所為,-1
不知所謂,-1
不知所錯,-1
不知檢點,-1
不知死活,-1
不知深淺,-1
不知為何,-1
不知甘苦,-1
不知疼癢,-1
不知痛癢,-1
不知羞恥,-1
不知薡蕫,-1
不知輕重,-1
不知進退,-1
不知道,-1
不知頭腦,-1
不知顛倒,-1
不知高下,-1
不知高低,-1
不確,-1
不確信,-1
不確定,-1
不確實,-1
不示弱,-1
不祥,-1
不祥之兆,-1
不禮貌,-1
不稂不莠,-1
不稱心,-1
不稱心地,-1
不稼不穡,-1
不穩,-1
不穩固,-1
不穩定,-1
不穩平衡,-1
不端,-1
不符,-1
不符合,-1
不算,-1
不管,-1
不管三七二十一,-1
不管不顧,-1
不管怎樣,-1
不管怎樣地,-1
不精密,-1
不精確,-1
不純,-1
不純潔,-1
不細密,-1
不結果,-1
不結果實,-1
不經,-1
不經之語,-1
不經之說,-1
不經之談,-1
不經心,-1
不經意說出,-1
不經濟,-1
不續聘,-1
不置可否,-1
不置褒貶,-1
不羈,-1
不美,-1
不美滿,-1
不義,-1
不義之財,-1
不習慣,-1
不耐,-1
不耐煩,-1
不耕而食不蠶而衣,-1
不聞不問,-1
不聽話,-1
不肖,-1
不肖子孫,-1
不肯,-1
不肯坦承,-1
不肯定,-1
不肯投誠,-1
不肯接受,-1
不肯讓步,-1
不肯越過障礙物,-1
不能,-1
不能信賴,-1
不能倖免,-1
不能兩全,-1
不能再推卸,-1
不能勝任,-1
不能區別,-1
不能吻合,-1
不能壓制,-1
不能夠,-1
不能失信,-1
不能安定,-1
不能容忍,-1
不能寄望,-1
不能征服,-1
不能得兼,-1
不能忘記,-1
不能想像,-1
不能決定,-1
不能理解,-1
不能矯正,-1
不能肯定,-1
不能解決,-1
不能解決問題,-1
不能解釋,-1
不能認同,-1
不能說明,-1
不能說沒有,-1
不能辨別,-1
不能透露,-1
不能醫治,-1
不能驅逐,-1
不脩邊幅,-1
不自在,-1
不自然,-1
不自量,-1
不自量力,-1
不致,-1
不與,-1
不興,-1
不舒服,-1
不舒適,-1
不舞之鶴,-1
不良,-1
不良產品,-1
不莊重,-1
不著,-1
不著調,-1
不著邊際,-1
不落邊際,-1
不行,-1
不衛生,-1
不表示,-1
不衫不履,-1
不被,-1
不被承認,-1
不要,-1
不要命,-1
不要臉,-1
不見,-1
不見外客,-1
不見天日,-1
不見得,-1
不見棺材不落淚,-1
不見經傳,-1
不規則,-1
不規則的事物,-1
不親切,-1
不覺,-1
不覺技癢,-1
不解,-1
不解決,-1
不討喜,-1
不記得,-1
不許,-1
不該,-1
不詳,-1
不誠實,-1
不認為,-1
不認罪,-1
不認識,-1
不說實話,-1
不說話,-1
不課,-1
不調和,-1
不談,-1
不論,-1
不諱,-1
不講信用,-1
不講話,-1
不講道理,-1
不謹慎,-1
不識,-1
不識一丁,-1
不識不知,-1
不識之無,-1
不識人間有羞恥事,-1
不識大體,-1
不識好歹,-1
不識字,-1
不識局面,-1
不識抬舉,-1
不識時務,-1
不識時變,-1
不識東家,-1
不識泰山,-1
不識起倒,-1
不識閒兒,-1
不護細行,-1
不讓,-1
不負責,-1
不負責任,-1
不賺錢,-1
不贊同,-1
不贊成,-1
不起,-1
不起作用,-1
不起眼,-1
不起眼兒,-1
不足,-1
不足之處,-1
不足以,-1
不足以抵禦,-1
不足取,-1
不足掛齒,-1
不足採信,-1
不足為外人道,-1
不足為奇,-1
不足為慮,-1
不足為憑,-1
不足為據,-1
不足維生,-1
不足輕重,-1
不足道,-1
